node_id,x,y
1579601,50.4833,26.75
1579602,50.4833,26.8
1579603,50.4833,26.85
1579604,50.4833,26.8667
1579605,50.4833,27.0
1579606,50.4833,27.05
1579607,50.4833,27.1
1579608,50.4833,27.1167
1579609,50.4833,2.7167
1579610,50.4833,27.25
1579611,50.4833,2.7333
1579612,50.4833,27.35
1579613,50.4833,27.4333
1579614,50.4833,27.4833
1579615,50.4833,27.8833
1579616,50.4833,27.95
1579617,50.4833,2.8167
1579618,50.4833,2.8333
1579619,50.4833,2.85
1579620,50.4833,28.5333
1579621,50.4833,28.6
1579622,50.4833,28.7167
1579623,50.4833,28.8
1579624,50.4833,29.0167
1579625,50.4833,29.0333
1579626,50.4833,29.0667
1579627,50.4833,29.2667
1579628,50.4833,29.3
1579629,50.4833,29.45
1579630,50.4833,2.95
1579631,50.4833,29.6333
1579632,50.4833,2.9667
1579633,50.4833,29.7167
1579634,50.4833,29.7833
1579635,50.4833,29.8667
1579636,50.4833,29.9667
1579637,50.4833,3.0167
1579638,50.4833,3.0333
1579639,50.4833,30.4667
1579640,50.4833,3.05
1579641,50.4833,3.0833
1579642,50.4833,30.9
1579643,50.4833,3.1
1579644,50.4833,3.1333
1579645,50.4833,3.15
1579646,50.4833,3.1833
1579647,50.4833,3.2
1579648,50.4833,32.2333
1579649,50.4833,32.2833
1579650,50.4833,32.6
1579651,50.4833,3.2833
1579652,50.4833,3.3
1579653,50.4833,33.2167
1579654,50.4833,3.3333
1579655,50.4833,3.35
1579656,50.4833,3.4167
1579657,50.4833,34.2167
1579658,50.4833,34.6
1579659,50.4833,3.4667
1579660,50.4833,3.5833
1579661,50.4833,3.6333
1579662,50.4833,-3.6333
1579663,50.4833,36.3833
1579664,50.4833,3.6667
1579665,50.4833,3.6833
1579666,50.4833,-3.6833
1579667,50.4833,3.7333
1579668,50.4833,3.75
1579669,50.4833,3.7667
1579670,50.4833,3.7833
1579671,50.4833,-3.7833
1579672,50.4833,3.8167
1579673,50.4833,3.8333
1579674,50.4833,3.9
1579675,50.4833,3.9167
1579676,50.4833,3.95
1579677,50.4833,39.7667
1579678,50.4833,3.9833
1579679,50.4833,4.0167
1579680,50.4833,4.0333
1579681,50.4833,-4.0333
1579682,50.4833,-4.05
1579683,50.4833,40.7833
1579684,50.4833,-4.0833
1579685,50.4833,4.1
1579686,50.4833,4.1333
1579687,50.4833,4.15
1579688,50.4833,4.1667
1579689,50.4833,4.1833
1579690,50.4833,4.2
1579691,50.4833,-4.2
1579692,50.4833,4.2167
1579693,50.4833,42.3
1579694,50.4833,4.2333
1579695,50.4833,4.25
1579696,50.4833,42.6
1579697,50.4833,-4.2667
1579698,50.4833,4.2833
1579699,50.4833,4.3
1579700,50.4833,4.3167
1579701,50.4833,4.3333
1579702,50.4833,43.4
1579703,50.4833,4.3667
1579704,50.4833,4.3833
1579705,50.4833,-4.3833
1579706,50.4833,43.8333
1579707,50.4833,4.4
1579708,50.4833,-4.4
1579709,50.4833,4.4167
1579710,50.4833,44.2667
1579711,50.4833,44.4667
1579712,50.4833,44.4833
1579713,50.4833,4.45
1579714,50.4833,4.4667
1579715,50.4833,-4.4667
1579716,50.4833,4.4833
1579717,50.4833,45.3
1579718,50.4833,4.5333
1579719,50.4833,45.4833
1579720,50.4833,4.5667
1579721,50.4833,-4.5667
1579722,50.4833,45.6833
1579723,50.4833,-4.6
1579724,50.4833,46.2
1579725,50.4833,4.65
1579726,50.4833,-4.65
1579727,50.4833,4.6667
1579728,50.4833,4.7
1579729,50.4833,4.75
1579730,50.4833,47.6167
1579731,50.4833,4.7833
1579732,50.4833,48.05
1579733,50.4833,4.8667
1579734,50.4833,4.9667
1579735,50.4833,-4.9833
1579736,50.4833,49.85
1579737,50.4833,5.0333
1579738,50.4833,50.45
1579739,50.4833,5.05
1579740,50.4833,50.55
1579741,50.4833,5.0667
1579742,50.4833,5.0833
1579743,50.4833,5.1
1579744,50.4833,5.1167
1579745,50.4833,51.2
1579746,50.4833,5.1333
1579747,50.4833,5.1833
1579748,50.4833,52.2
1579749,50.4833,5.2333
1579750,50.4833,5.25
1579751,50.4833,5.2667
1579752,50.4833,5.3333
1579753,50.4833,5.35
1579754,50.4833,5.3667
1579755,50.4833,5.4
1579756,50.4833,5.45
1579757,50.4833,5.4667
1579758,50.4833,5.4833
1579759,50.4833,5.5
1579760,50.4833,5.5167
1579761,50.4833,5.55
1579762,50.4833,5.5667
1579763,50.4833,5.5833
1579764,50.4833,55.8833
1579765,50.4833,5.6
1579766,50.4833,56.05
1579767,50.4833,5.6167
1579768,50.4833,5.6333
1579769,50.4833,5.65
1579770,50.4833,5.6667
1579771,50.4833,5.6833
1579772,50.4833,5.7167
1579773,50.4833,5.75
1579774,50.4833,5.7667
1579775,50.4833,5.7833
1579776,50.4833,5.8
1579777,50.4833,58.4167
1579778,50.4833,59.0333
1579779,50.4833,5.9667
1579780,50.4833,5.9833
1579781,50.4833,6.0167
1579782,50.4833,60.2
1579783,50.4833,6.0333
1579784,50.4833,61.1333
1579785,50.4833,6.1333
1579786,50.4833,6.2167
1579787,50.4833,62.2667
1579788,50.4833,6.4333
1579789,50.4833,6.45
1579790,50.4833,6.4667
1579791,50.4833,6.4833
1579792,50.4833,6.5167
1579793,50.4833,6.5333
1579794,50.4833,6.55
1579795,50.4833,6.5667
1579796,50.4833,6.5833
1579797,50.4833,6.7167
1579798,50.4833,6.7333
1579799,50.4833,6.7833
1579800,50.4833,6.8
