node_id,x,y
77401,-18.7167,-66.0833
77402,-18.7167,-66.1667
77403,-18.7167,-66.8667
77404,-18.7167,-67.15
77405,-18.7167,-67.35
77406,-18.7167,-67.5667
77407,-18.7167,-67.9
77408,-18.7167,-68.0167
77409,-18.7167,-68.1833
77410,-18.7131,33.7619
77411,-18.7122,-64.1861
77412,-18.7119,34.3411
77413,-18.7117,34.0381
77414,-18.7117,36.1067
77415,-18.7089,34.6408
77416,-18.7086,36.175
77417,-18.7081,33.0097
77418,-18.7053,34.0344
77419,-18.705,33.6617
77420,-18.7033,33.2069
77421,-18.7031,36.3572
77422,-18.7028,32.9914
77423,-18.7014,34.3353
77424,-18.7006,36.1203
77425,-18.7003,-64.0281
77426,-18.7,146.15
77427,-18.7,146.2333
77428,-18.7,-174.0833
77429,-18.7,36.2333
77430,-18.7,-40.0667
77431,-18.7,-40.5333
77432,-18.7,-40.8167
77433,-18.7,-43.05
77434,-18.7,44.2833
77435,-18.7,44.4167
77436,-18.7,44.45
77437,-18.7,44.55
77438,-18.7,44.6333
77439,-18.7,44.6667
77440,-18.7,44.9167
77441,-18.7,-44.9333
77442,-18.7,45.15
77443,-18.7,46.0333
77444,-18.7,46.05
77445,-18.7,46.0833
77446,-18.7,46.2167
77447,-18.7,46.3
77448,-18.7,46.4
77449,-18.7,46.4833
77450,-18.7,46.5167
77451,-18.7,46.55
77452,-18.7,46.6167
77453,-18.7,46.65
77454,-18.7,46.7
77455,-18.7,46.7167
77456,-18.7,46.75
77457,-18.7,46.9333
77458,-18.7,46.9667
77459,-18.7,47.0167
77460,-18.7,47.0333
77461,-18.7,47.0833
77462,-18.7,47.1667
77463,-18.7,47.1833
77464,-18.7,47.25
77465,-18.7,47.2833
77466,-18.7,47.3167
77467,-18.7,47.3333
77468,-18.7,47.35
77469,-18.7,47.4
77470,-18.7,47.45
77471,-18.7,47.5
77472,-18.7,47.55
77473,-18.7,47.6167
77474,-18.7,47.6833
77475,-18.7,47.7833
77476,-18.7,47.8333
77477,-18.7,47.8833
77478,-18.7,47.95
77479,-18.7,47.9667
77480,-18.7,-48.1167
77481,-18.7,48.25
77482,-18.7,48.2667
77483,-18.7,-48.2833
77484,-18.7,48.3667
77485,-18.7,-48.3667
77486,-18.7,48.7333
77487,-18.7,48.8167
77488,-18.7,48.8667
77489,-18.7,48.9833
77490,-18.7,49.0833
77491,-18.7,49.2
77492,-18.7,-49.95
77493,-18.7,-51.4167
77494,-18.7,-51.8167
77495,-18.7,-54.25
77496,-18.7,-58.7667
77497,-18.7,-58.8
77498,-18.7,-63.2667
77499,-18.7,-63.3667
77500,-18.7,-64.0333
77501,-18.7,-64.1
77502,-18.7,-64.5
77503,-18.7,-65.1333
77504,-18.7,-65.2
77505,-18.7,-65.4833
77506,-18.7,-65.8167
77507,-18.7,-65.8333
77508,-18.7,-66.1167
77509,-18.7,-66.8333
77510,-18.7,-67.1667
77511,-18.7,-67.8333
77512,-18.7,-67.95
77513,-18.7,-68.1167
77514,-18.7,-68.6333
77515,-18.7,-68.85
77516,-18.7,-68.8833
77517,-18.6989,32.9756
77518,-18.6989,34.6369
77519,-18.6958,-68.5203
77520,-18.6925,-64.9172
77521,-18.6914,-64.7078
77522,-18.6889,33.6072
77523,-18.6858,36.2389
77524,-18.6853,33.0089
77525,-18.6842,-64.9875
77526,-18.6833,146.0
77527,-18.6833,-174.0
77528,-18.6833,19.7333
77529,-18.6833,32.6333
77530,-18.6833,34.9833
77531,-18.6833,35.1333
77532,-18.6833,35.4333
77533,-18.6833,35.4667
77534,-18.6833,36.3333
77535,-18.6833,-41.2
77536,-18.6833,-42.25
77537,-18.6833,-42.6333
77538,-18.6833,44.4
77539,-18.6833,44.5
77540,-18.6833,44.8667
77541,-18.6833,45.05
77542,-18.6833,45.15
77543,-18.6833,45.1667
77544,-18.6833,45.2667
77545,-18.6833,46.0167
77546,-18.6833,-46.0667
77547,-18.6833,46.1
77548,-18.6833,46.2167
77549,-18.6833,46.25
77550,-18.6833,46.3
77551,-18.6833,46.4
77552,-18.6833,46.5333
77553,-18.6833,46.55
77554,-18.6833,46.65
77555,-18.6833,46.6667
77556,-18.6833,46.7833
77557,-18.6833,46.9167
77558,-18.6833,47.05
77559,-18.6833,47.1
77560,-18.6833,-47.15
77561,-18.6833,47.1833
77562,-18.6833,47.2
77563,-18.6833,47.2167
77564,-18.6833,47.25
77565,-18.6833,47.2667
77566,-18.6833,47.2833
77567,-18.6833,47.3667
77568,-18.6833,47.45
77569,-18.6833,47.4833
77570,-18.6833,47.5167
77571,-18.6833,47.5667
77572,-18.6833,47.5833
77573,-18.6833,-47.8
77574,-18.6833,47.8167
77575,-18.6833,47.8333
77576,-18.6833,47.8667
77577,-18.6833,47.9833
77578,-18.6833,48.0167
77579,-18.6833,48.1167
77580,-18.6833,-48.5167
77581,-18.6833,48.6
77582,-18.6833,48.7167
77583,-18.6833,48.9667
77584,-18.6833,49.1
77585,-18.6833,-49.1667
77586,-18.6833,-49.4833
77587,-18.6833,-49.5833
77588,-18.6833,-50.25
77589,-18.6833,-54.7667
77590,-18.6833,-56.3
77591,-18.6833,-58.8
77592,-18.6833,-60.9167
77593,-18.6833,-63.6167
77594,-18.6833,-64.0833
77595,-18.6833,-65.2167
77596,-18.6833,-65.7
77597,-18.6833,-65.8
77598,-18.6833,-65.9
77599,-18.6833,-66.0333
77600,-18.6833,-66.1833
