node_id,x,y
168801,-8.59,13.6667
168802,-8.5894,125.3436
168803,-8.5894,13.6122
168804,-8.5892,126.3878
168805,-8.5892,126.5464
168806,-8.5889,126.4067
168807,-8.5889,126.4481
168808,-8.5886,125.6225
168809,-8.5883,125.6094
168810,-8.5883,13.6503
168811,-8.5878,126.5703
168812,-8.5875,125.3419
168813,-8.5875,125.3492
168814,-8.5872,-48.9369
168815,-8.5869,126.3372
168816,-8.5867,125.8436
168817,-8.5867,126.5128
168818,-8.5864,126.5292
168819,-8.5864,13.6431
168820,-8.5861,125.485
168821,-8.5861,125.5297
168822,-8.5853,126.3394
168823,-8.5853,127.1
168824,-8.5853,13.6569
168825,-8.585,126.3378
168826,-8.5847,126.3797
168827,-8.5847,126.5203
168828,-8.5844,125.8653
168829,-8.5842,125.5481
168830,-8.5839,125.5828
168831,-8.5839,126.6019
168832,-8.5836,125.6047
168833,-8.5836,125.8183
168834,-8.5836,13.6731
168835,-8.5833,114.2167
168836,-8.5833,115.05
168837,-8.5833,115.35
168838,-8.5833,116.0833
168839,-8.5833,116.1167
168840,-8.5833,116.1333
168841,-8.5833,116.3333
168842,-8.5833,116.55
168843,-8.5833,116.8333
168844,-8.5833,117.3333
168845,-8.5833,118.5167
168846,-8.5833,118.7
168847,-8.5833,119.0167
168848,-8.5833,119.5
168849,-8.5833,119.9833
168850,-8.5833,120.7833
168851,-8.5833,122.7167
168852,-8.5833,122.8333
168853,-8.5833,122.8833
168854,-8.5833,122.9167
168855,-8.5833,123.375
168856,-8.5833,123.4167
168857,-8.5833,125.5833
168858,-8.5833,126.5139
168859,-8.5833,126.5228
168860,-8.5833,140.55
168861,-8.5833,14.2
168862,-8.5833,142.55
168863,-8.5833,143.5167
168864,-8.5833,143.5333
168865,-8.5833,14.65
168866,-8.5833,146.9167
168867,-8.5833,146.9333
168868,-8.5833,14.7167
168869,-8.5833,147.5333
168870,-8.5833,147.5667
168871,-8.5833,147.8833
168872,-8.5833,148.05
168873,-8.5833,148.3833
168874,-8.5833,14.95
168875,-8.5833,14.9667
168876,-8.5833,15.0333
168877,-8.5833,158.1167
168878,-8.5833,160.6667
168879,-8.5833,160.75
168880,-8.5833,160.9667
168881,-8.5833,160.9833
168882,-8.5833,16.85
168883,-8.5833,17.5833
168884,-8.5833,17.7833
168885,-8.5833,18.4
168886,-8.5833,21.9833
168887,-8.5833,22.1167
168888,-8.5833,23.0833
168889,-8.5833,23.4
168890,-8.5833,23.7333
168891,-8.5833,23.9167
168892,-8.5833,25.2667
168893,-8.5833,25.4
168894,-8.5833,25.8833
168895,-8.5833,27.4667
168896,-8.5833,27.5667
168897,-8.5833,28.5
168898,-8.5833,28.5167
168899,-8.5833,28.7667
168900,-8.5833,29.0833
168901,-8.5833,29.1667
168902,-8.5833,29.5833
168903,-8.5833,31.1833
168904,-8.5833,31.3833
168905,-8.5833,31.8667
168906,-8.5833,32.3167
168907,-8.5833,33.05
168908,-8.5833,33.1333
168909,-8.5833,33.95
168910,-8.5833,34.3667
168911,-8.5833,34.3833
168912,-8.5833,34.4667
168913,-8.5833,34.8833
168914,-8.5833,-35.1167
168915,-8.5833,35.2833
168916,-8.5833,35.3
168917,-8.5833,-35.4
168918,-8.5833,-35.6833
168919,-8.5833,-36.0833
168920,-8.5833,-36.1833
168921,-8.5833,-36.3
168922,-8.5833,-36.4
168923,-8.5833,-36.4167
168924,-8.5833,-36.7167
168925,-8.5833,-36.8833
168926,-8.5833,-37.1333
168927,-8.5833,-37.4333
168928,-8.5833,-37.6333
168929,-8.5833,-38.3333
168930,-8.5833,-38.65
168931,-8.5833,38.6667
168932,-8.5833,-38.7167
168933,-8.5833,-38.9333
168934,-8.5833,38.95
168935,-8.5833,-38.95
168936,-8.5833,38.9667
168937,-8.5833,-41.4167
168938,-8.5833,-49.6667
168939,-8.5833,-59.35
168940,-8.5833,-67.4
168941,-8.5833,-77.8
168942,-8.5833,-77.9167
168943,-8.5833,-78.05
168944,-8.5831,125.6342
168945,-8.5825,126.3811
168946,-8.5825,126.4108
168947,-8.5825,126.5733
168948,-8.5825,13.6
168949,-8.5822,-74.2422
168950,-8.5819,125.71
168951,-8.5819,126.2083
168952,-8.5819,126.39
168953,-8.5811,-45.8019
168954,-8.5811,-72.7931
168955,-8.5811,-74.3786
168956,-8.5808,125.3589
168957,-8.5808,13.6778
168958,-8.5806,13.6372
168959,-8.58,13.6642
168960,-8.5786,125.5347
168961,-8.5786,125.5814
168962,-8.5786,125.7167
168963,-8.5786,125.9125
168964,-8.5783,126.5997
168965,-8.5781,125.7136
168966,-8.5772,126.39
168967,-8.5769,126.16
168968,-8.5767,125.5939
168969,-8.5767,126.6014
168970,-8.5767,25.1369
168971,-8.5761,125.5831
168972,-8.5758,125.5442
168973,-8.5758,126.4564
168974,-8.5756,126.5528
168975,-8.5756,126.6839
168976,-8.5753,13.545
168977,-8.5744,125.4831
168978,-8.5744,126.3394
168979,-8.5742,125.6175
168980,-8.5742,126.5261
168981,-8.5742,13.5428
168982,-8.5739,126.3353
168983,-8.5739,13.6797
168984,-8.5739,-48.6958
168985,-8.5736,125.5914
168986,-8.5733,125.4578
168987,-8.5728,125.6144
168988,-8.5728,125.9261
168989,-8.5728,-74.2492
168990,-8.5725,126.3394
168991,-8.5725,126.5228
168992,-8.5725,13.5572
168993,-8.5722,125.4475
168994,-8.5722,125.6267
168995,-8.5719,125.605
168996,-8.5717,126.885
168997,-8.5717,13.5025
168998,-8.5711,125.4644
168999,-8.5708,125.6181
169000,-8.5708,13.5022
