node_id,x,y
1418001,46.1647,13.1386
1418002,46.1647,13.9328
1418003,46.1647,-92.2378
1418004,46.165,-112.3714
1418005,46.165,13.2722
1418006,46.165,13.6397
1418007,46.165,-95.0389
1418008,46.1653,-1.1806
1418009,46.1653,-118.1297
1418010,46.1653,-1.1958
1418011,46.1653,-123.9225
1418012,46.1653,15.3506
1418013,46.1653,42.05
1418014,46.1653,-96.9769
1418015,46.1653,-98.4267
1418016,46.1656,-123.6586
1418017,46.1656,-90.0625
1418018,46.1658,13.4839
1418019,46.1658,42.0089
1418020,46.1661,12.9847
1418021,46.1661,13.5206
1418022,46.1661,-94.36
1418023,46.1661,-97.2847
1418024,46.1664,12.1897
1418025,46.1664,15.9236
1418026,46.1667,0.1333
1418027,46.1667,0.1833
1418028,46.1667,-0.1833
1418029,46.1667,0.2833
1418030,46.1667,0.3
1418031,46.1667,-0.3
1418032,46.1667,0.3167
1418033,46.1667,-0.3667
1418034,46.1667,0.3833
1418035,46.1667,-0.4667
1418036,46.1667,0.5167
1418037,46.1667,-0.5833
1418038,46.1667,0.6
1418039,46.1667,-0.6667
1418040,46.1667,0.8
1418041,46.1667,0.85
1418042,46.1667,-0.8667
1418043,46.1667,0.95
1418044,46.1667,0.9667
1418045,46.1667,0.9833
1418046,46.1667,10.0167
1418047,46.1667,10.0333
1418048,46.1667,10.0667
1418049,46.1667,10.0833
1418050,46.1667,-1.0167
1418051,46.1667,10.25
1418052,46.1667,10.2833
1418053,46.1667,10.35
1418054,46.1667,105.75
1418055,46.1667,10.6333
1418056,46.1667,1.0667
1418057,46.1667,10.75
1418058,46.1667,10.7667
1418059,46.1667,109.0
1418060,46.1667,109.05
1418061,46.1667,11.0
1418062,46.1667,11.0333
1418063,46.1667,11.0667
1418064,46.1667,11.1833
1418065,46.1667,11.2167
1418066,46.1667,112.95
1418067,46.1667,112.9667
1418068,46.1667,11.3
1418069,46.1667,1.15
1418070,46.1667,-1.15
1418071,46.1667,115.4
1418072,46.1667,11.8167
1418073,46.1667,118.3
1418074,46.1667,11.8333
1418075,46.1667,120.8
1418076,46.1667,-1.2083
1418077,46.1667,1.2167
1418078,46.1667,-1.2167
1418079,46.1667,12.1675
1418080,46.1667,12.1833
1418081,46.1667,124.15
1418082,46.1667,125.0333
1418083,46.1667,1.2667
1418084,46.1667,-1.2667
1418085,46.1667,129.3
1418086,46.1667,130.5
1418087,46.1667,13.8
1418088,46.1667,13.8167
1418089,46.1667,13.9167
1418090,46.1667,1.4
1418091,46.1667,14.15
1418092,46.1667,14.2
1418093,46.1667,14.3
1418094,46.1667,14.3544
1418095,46.1667,14.4167
1418096,46.1667,14.4333
1418097,46.1667,14.45
1418098,46.1667,14.4833
1418099,46.1667,1.45
1418100,46.1667,14.5
1418101,46.1667,14.5167
1418102,46.1667,14.5333
1418103,46.1667,14.5833
1418104,46.1667,14.6667
1418105,46.1667,14.7
1418106,46.1667,14.7333
1418107,46.1667,14.8167
1418108,46.1667,1.4833
1418109,46.1667,15.1167
1418110,46.1667,1.5167
1418111,46.1667,15.2667
1418112,46.1667,15.5
1418113,46.1667,15.55
1418114,46.1667,15.6
1418115,46.1667,15.6833
1418116,46.1667,15.8
1418117,46.1667,1.5833
1418118,46.1667,16.3833
1418119,46.1667,1.65
1418120,46.1667,16.6667
1418121,46.1667,17.2
1418122,46.1667,17.2833
1418123,46.1667,17.3
1418124,46.1667,17.3167
1418125,46.1667,17.35
1418126,46.1667,17.4
1418127,46.1667,17.4167
1418128,46.1667,17.4333
1418129,46.1667,17.4667
1418130,46.1667,17.5167
1418131,46.1667,17.6
1418132,46.1667,17.6333
1418133,46.1667,17.6667
1418134,46.1667,17.7
1418135,46.1667,17.7667
1418136,46.1667,17.7833
1418137,46.1667,1.7833
1418138,46.1667,17.9167
1418139,46.1667,18.0333
1418140,46.1667,18.05
1418141,46.1667,18.0833
1418142,46.1667,18.1167
1418143,46.1667,18.15
1418144,46.1667,1.8167
1418145,46.1667,18.25
1418146,46.1667,18.35
1418147,46.1667,18.4167
1418148,46.1667,18.4333
1418149,46.1667,18.4667
1418150,46.1667,18.4833
1418151,46.1667,18.5667
1418152,46.1667,18.5833
1418153,46.1667,18.6667
1418154,46.1667,1.8667
1418155,46.1667,18.9167
1418156,46.1667,18.9833
1418157,46.1667,19.05
1418158,46.1667,19.2333
1418159,46.1667,19.2833
1418160,46.1667,19.3667
1418161,46.1667,1.9667
1418162,46.1667,1.9833
1418163,46.1667,19.8667
1418164,46.1667,2.0
1418165,46.1667,20.1667
1418166,46.1667,2.0167
1418167,46.1667,2.0333
1418168,46.1667,20.4667
1418169,46.1667,20.5833
1418170,46.1667,20.6167
1418171,46.1667,20.6667
1418172,46.1667,2.0667
1418173,46.1667,20.7167
1418174,46.1667,20.75
1418175,46.1667,2.0833
1418176,46.1667,2.1
1418177,46.1667,21.0667
1418178,46.1667,2.1333
1418179,46.1667,21.35
1418180,46.1667,21.5833
1418181,46.1667,2.1667
1418182,46.1667,2.1833
1418183,46.1667,2.2167
1418184,46.1667,22.5667
1418185,46.1667,22.6
1418186,46.1667,22.6333
1418187,46.1667,22.65
1418188,46.1667,22.6667
1418189,46.1667,22.7167
1418190,46.1667,22.8
1418191,46.1667,22.9667
1418192,46.1667,22.9833
1418193,46.1667,23.0
1418194,46.1667,23.0167
1418195,46.1667,23.05
1418196,46.1667,23.0667
1418197,46.1667,2.3167
1418198,46.1667,2.3333
1418199,46.1667,2.35
1418200,46.1667,23.5
