node_id,x,y
1468001,47.75,11.3
1468002,47.75,11.35
1468003,47.75,11.3667
1468004,47.75,11.3833
1468005,47.75,11.4
1468006,47.75,11.4167
1468007,47.75,11.4333
1468008,47.75,11.45
1468009,47.75,11.4667
1468010,47.75,11.4833
1468011,47.75,11.5
1468012,47.75,11.5167
1468013,47.75,11.5333
1468014,47.75,11.55
1468015,47.75,11.5667
1468016,47.75,11.5833
1468017,47.75,-1.1667
1468018,47.75,11.6833
1468019,47.75,11.7
1468020,47.75,11.7167
1468021,47.75,11.7333
1468022,47.75,11.75
1468023,47.75,11.7667
1468024,47.75,11.7833
1468025,47.75,11.8
1468026,47.75,11.8167
1468027,47.75,-1.1833
1468028,47.75,11.8333
1468029,47.75,11.85
1468030,47.75,11.9167
1468031,47.75,11.9333
1468032,47.75,11.95
1468033,47.75,1.2
1468034,47.75,12.0667
1468035,47.75,12.0833
1468036,47.75,12.1
1468037,47.75,12.1167
1468038,47.75,12.1667
1468039,47.75,12.1833
1468040,47.75,12.2
1468041,47.75,12.2167
1468042,47.75,122.8333
1468043,47.75,12.3
1468044,47.75,12.3167
1468045,47.75,12.6167
1468046,47.75,12.6333
1468047,47.75,12.65
1468048,47.75,12.6667
1468049,47.75,1.2667
1468050,47.75,-1.2667
1468051,47.75,12.7333
1468052,47.75,12.75
1468053,47.75,127.9
1468054,47.75,1.2833
1468055,47.75,12.9167
1468056,47.75,129.2
1468057,47.75,12.9333
1468058,47.75,13.0
1468059,47.75,13.0167
1468060,47.75,13.0667
1468061,47.75,13.0833
1468062,47.75,130.9167
1468063,47.75,130.9667
1468064,47.75,131.0
1468065,47.75,-1.3167
1468066,47.75,132.3
1468067,47.75,13.25
1468068,47.75,134.7833
1468069,47.75,1.3667
1468070,47.75,13.95
1468071,47.75,-1.4
1468072,47.75,14.2
1468073,47.75,142.2667
1468074,47.75,14.2333
1468075,47.75,142.5333
1468076,47.75,14.2667
1468077,47.75,14.3
1468078,47.75,14.55
1468079,47.75,14.8833
1468080,47.75,1.5
1468081,47.75,-1.5
1468082,47.75,15.0833
1468083,47.75,15.3
1468084,47.75,-1.5333
1468085,47.75,15.4833
1468086,47.75,15.5
1468087,47.75,-1.5667
1468088,47.75,15.8833
1468089,47.75,15.9333
1468090,47.75,15.9667
1468091,47.75,16.0333
1468092,47.75,16.05
1468093,47.75,16.0833
1468094,47.75,1.6167
1468095,47.75,16.25
1468096,47.75,16.2833
1468097,47.75,16.4333
1468098,47.75,16.45
1468099,47.75,16.55
1468100,47.75,16.6667
1468101,47.75,16.8
1468102,47.75,16.8333
1468103,47.75,17.1
1468104,47.75,-1.7167
1468105,47.75,17.45
1468106,47.75,17.5667
1468107,47.75,17.6
1468108,47.75,17.6833
1468109,47.75,17.7
1468110,47.75,17.8167
1468111,47.75,17.8833
1468112,47.75,18.0667
1468113,47.75,18.1167
1468114,47.75,1.8167
1468115,47.75,-1.8167
1468116,47.75,18.1833
1468117,47.75,18.2333
1468118,47.75,18.2667
1468119,47.75,18.3167
1468120,47.75,18.3333
1468121,47.75,18.3667
1468122,47.75,18.45
1468123,47.75,18.4667
1468124,47.75,18.5
1468125,47.75,18.5333
1468126,47.75,18.65
1468127,47.75,18.7167
1468128,47.75,-1.8833
1468129,47.75,19.1
1468130,47.75,-1.9167
1468131,47.75,19.2167
1468132,47.75,1.9333
1468133,47.75,19.5
1468134,47.75,19.85
1468135,47.75,19.8833
1468136,47.75,19.9
1468137,47.75,19.9333
1468138,47.75,20.0
1468139,47.75,20.1
1468140,47.75,2.0167
1468141,47.75,20.4167
1468142,47.75,20.5333
1468143,47.75,20.6167
1468144,47.75,20.7833
1468145,47.75,20.8
1468146,47.75,20.8167
1468147,47.75,20.85
1468148,47.75,20.8667
1468149,47.75,20.9667
1468150,47.75,-2.1
1468151,47.75,21.0333
1468152,47.75,21.1333
1468153,47.75,21.5
1468154,47.75,21.6667
1468155,47.75,21.7
1468156,47.75,21.8
1468157,47.75,21.85
1468158,47.75,21.8833
1468159,47.75,21.9333
1468160,47.75,21.9833
1468161,47.75,22.0
1468162,47.75,22.0333
1468163,47.75,22.0667
1468164,47.75,22.15
1468165,47.75,22.2
1468166,47.75,22.2833
1468167,47.75,22.4667
1468168,47.75,2.25
1468169,47.75,-2.25
1468170,47.75,22.9167
1468171,47.75,-2.3
1468172,47.75,23.05
1468173,47.75,23.1167
1468174,47.75,23.2
1468175,47.75,23.2833
1468176,47.75,23.3833
1468177,47.75,23.6
1468178,47.75,-2.3667
1468179,47.75,23.8333
1468180,47.75,23.9
1468181,47.75,-2.4
1468182,47.75,24.1
1468183,47.75,2.4333
1468184,47.75,2.4667
1468185,47.75,2.5
1468186,47.75,25.1833
1468187,47.75,25.85
1468188,47.75,26.0667
1468189,47.75,26.1
1468190,47.75,26.1333
1468191,47.75,26.2333
1468192,47.75,26.25
1468193,47.75,26.3667
1468194,47.75,26.5167
1468195,47.75,26.5667
1468196,47.75,26.6
1468197,47.75,26.6167
1468198,47.75,26.6667
1468199,47.75,-2.6833
1468200,47.75,26.8333
