node_id,x,y
192001,-6.4636,107.9744
192002,-6.4631,106.6658
192003,-6.4622,-79.0389
192004,-6.4617,107.1058
192005,-6.4617,107.1389
192006,-6.4614,-58.1386
192007,-6.4611,-79.2003
192008,-6.4606,107.7697
192009,-6.46,-79.2994
192010,-6.4597,107.7306
192011,-6.4589,106.8561
192012,-6.4589,107.8292
192013,-6.4589,107.8789
192014,-6.4583,106.7994
192015,-6.4583,106.8914
192016,-6.4583,155.2194
192017,-6.4583,-79.1553
192018,-6.4575,-79.1858
192019,-6.4561,106.7336
192020,-6.4556,107.8097
192021,-6.4544,107.9253
192022,-6.4542,107.2081
192023,-6.4542,107.6619
192024,-6.4536,107.6181
192025,-6.4533,-79.1653
192026,-6.4528,107.3764
192027,-6.4514,-79.1458
192028,-6.4508,106.6753
192029,-6.4508,107.6856
192030,-6.45,105.9833
192031,-6.45,106.05
192032,-6.45,106.35
192033,-6.45,106.4333
192034,-6.45,106.45
192035,-6.45,106.6833
192036,-6.45,106.9167
192037,-6.45,107.0333
192038,-6.45,107.1667
192039,-6.45,107.2
192040,-6.45,107.4
192041,-6.45,107.7117
192042,-6.45,107.7333
192043,-6.45,107.8667
192044,-6.45,108.0167
192045,-6.45,108.1167
192046,-6.45,108.15
192047,-6.45,108.2
192048,-6.45,108.2333
192049,-6.45,108.2833
192050,-6.45,108.3333
192051,-6.45,108.35
192052,-6.45,108.3833
192053,-6.45,108.45
192054,-6.45,110.7833
192055,-6.45,12.55
192056,-6.45,12.7333
192057,-6.45,134.6333
192058,-6.45,139.8
192059,-6.45,14.0167
192060,-6.45,140.3
192061,-6.45,14.0333
192062,-6.45,141.0167
192063,-6.45,142.25
192064,-6.45,142.3
192065,-6.45,142.5833
192066,-6.45,142.75
192067,-6.45,143.1
192068,-6.45,14.3167
192069,-6.45,143.3667
192070,-6.45,143.4167
192071,-6.45,143.75
192072,-6.45,143.7833
192073,-6.45,143.8
192074,-6.45,143.85
192075,-6.45,143.9667
192076,-6.45,143.9833
192077,-6.45,144.0167
192078,-6.45,144.0333
192079,-6.45,144.0667
192080,-6.45,144.3167
192081,-6.45,144.3333
192082,-6.45,145.0833
192083,-6.45,145.1167
192084,-6.45,145.1667
192085,-6.45,145.1833
192086,-6.45,145.2167
192087,-6.45,145.2833
192088,-6.45,145.5333
192089,-6.45,145.6167
192090,-6.45,145.65
192091,-6.45,145.8667
192092,-6.45,146.6333
192093,-6.45,146.75
192094,-6.45,147.0333
192095,-6.45,147.3167
192096,-6.45,147.3333
192097,-6.45,147.35
192098,-6.45,147.4833
192099,-6.45,147.5167
192100,-6.45,147.7
192101,-6.45,147.75
192102,-6.45,147.7667
192103,-6.45,147.7833
192104,-6.45,14.8
192105,-6.45,14.95
192106,-6.45,14.9667
192107,-6.45,15.05
192108,-6.45,15.3167
192109,-6.45,155.225
192110,-6.45,15.55
192111,-6.45,155.65
192112,-6.45,155.8167
192113,-6.45,15.6
192114,-6.45,15.65
192115,-6.45,15.7667
192116,-6.45,15.85
192117,-6.45,15.8833
192118,-6.45,16.8167
192119,-6.45,17.2667
192120,-6.45,17.4167
192121,-6.45,17.55
192122,-6.45,18.0333
192123,-6.45,18.6167
192124,-6.45,19.2333
192125,-6.45,19.3667
192126,-6.45,19.95
192127,-6.45,20.9167
192128,-6.45,21.0167
192129,-6.45,21.3667
192130,-6.45,21.5167
192131,-6.45,22.1333
192132,-6.45,22.2333
192133,-6.45,22.3667
192134,-6.45,22.9833
192135,-6.45,23.15
192136,-6.45,23.3
192137,-6.45,23.3833
192138,-6.45,23.6833
192139,-6.45,23.95
192140,-6.45,23.9833
192141,-6.45,24.0167
192142,-6.45,24.45
192143,-6.45,24.5833
192144,-6.45,24.8167
192145,-6.45,25.0667
192146,-6.45,25.1167
192147,-6.45,25.1833
192148,-6.45,25.2167
192149,-6.45,25.3333
192150,-6.45,25.5667
192151,-6.45,25.6833
192152,-6.45,26.9667
192153,-6.45,27.6833
192154,-6.45,27.8
192155,-6.45,28.05
192156,-6.45,29.4167
192157,-6.45,30.0667
192158,-6.45,30.1
192159,-6.45,31.35
192160,-6.45,32.5667
192161,-6.45,-35.6167
192162,-6.45,35.6667
192163,-6.45,-35.9333
192164,-6.45,-36.2
192165,-6.45,-36.35
192166,-6.45,36.4167
192167,-6.45,-36.5
192168,-6.45,36.75
192169,-6.45,-36.8833
192170,-6.45,-36.9333
192171,-6.45,-37.1
192172,-6.45,-37.2833
192173,-6.45,-37.9333
192174,-6.45,-38.1667
192175,-6.45,-38.2
192176,-6.45,-38.25
192177,-6.45,38.3333
192178,-6.45,-38.4
192179,-6.45,-38.4333
192180,-6.45,-38.4667
192181,-6.45,-38.5333
192182,-6.45,-38.55
192183,-6.45,-38.5833
192184,-6.45,38.6667
192185,-6.45,38.7333
192186,-6.45,-38.9167
192187,-6.45,38.95
192188,-6.45,-39.3667
192189,-6.45,39.4667
192190,-6.45,39.5167
192191,-6.45,39.5333
192192,-6.45,-39.9
192193,-6.45,-40.2
192194,-6.45,-40.5333
192195,-6.45,-40.65
192196,-6.45,-40.7
192197,-6.45,-40.9
192198,-6.45,-41.3333
192199,-6.45,-41.5
192200,-6.45,-41.5833
