node_id,x,y
691601,22.8167,105.2
691602,22.8167,-105.2333
691603,22.8167,105.3
691604,22.8167,105.5
691605,22.8167,105.5667
691606,22.8167,105.6
691607,22.8167,-105.6333
691608,22.8167,105.6667
691609,22.8167,105.9
691610,22.8167,105.9167
691611,22.8167,105.9333
691612,22.8167,105.95
691613,22.8167,105.9833
691614,22.8167,106.0167
691615,22.8167,106.05
691616,22.8167,106.1
691617,22.8167,106.1167
691618,22.8167,106.1667
691619,22.8167,106.1833
691620,22.8167,106.2333
691621,22.8167,106.25
691622,22.8167,106.2833
691623,22.8167,106.3
691624,22.8167,106.3667
691625,22.8167,106.4667
691626,22.8167,106.4833
691627,22.8167,106.5167
691628,22.8167,106.5333
691629,22.8167,106.5667
691630,22.8167,106.5833
691631,22.8167,106.6
691632,22.8167,106.6167
691633,22.8167,106.6333
691634,22.8167,106.65
691635,22.8167,106.7167
691636,22.8167,106.7333
691637,22.8167,106.8
691638,22.8167,108.0167
691639,22.8167,108.3167
691640,22.8167,109.4167
691641,22.8167,110.0667
691642,22.8167,111.6333
691643,22.8167,112.0333
691644,22.8167,113.9333
691645,22.8167,115.8
691646,22.8167,115.9333
691647,22.8167,120.2
691648,22.8167,120.25
691649,22.8167,120.2833
691650,22.8167,120.3
691651,22.8167,120.3167
691652,22.8167,120.3333
691653,22.8167,120.35
691654,22.8167,120.3667
691655,22.8167,120.3833
691656,22.8167,120.4
691657,22.8167,120.4167
691658,22.8167,120.4667
691659,22.8167,120.4833
691660,22.8167,120.5
691661,22.8167,120.5167
691662,22.8167,120.5333
691663,22.8167,120.5667
691664,22.8167,120.5833
691665,22.8167,120.6
691666,22.8167,120.6333
691667,22.8167,120.6833
691668,22.8167,121.0833
691669,22.8167,121.1
691670,22.8167,121.1167
691671,22.8167,121.1667
691672,22.8167,121.1833
691673,22.8167,39.2667
691674,22.8167,57.5333
691675,22.8167,57.75
691676,22.8167,58.15
691677,22.8167,69.6
691678,22.8167,70.5667
691679,22.8167,70.8333
691680,22.8167,72.35
691681,22.8167,72.9333
691682,22.8167,73.05
691683,22.8167,73.3833
691684,22.8167,73.4
691685,22.8167,73.9
691686,22.8167,73.9833
691687,22.8167,74.2833
691688,22.8167,-74.2833
691689,22.8167,74.9167
691690,22.8167,75.9333
691691,22.8167,77.2333
691692,22.8167,77.5333
691693,22.8167,78.3667
691694,22.8167,78.6833
691695,22.8167,79.65
691696,22.8167,-79.9333
691697,22.8167,-79.9667
691698,22.8167,-80.05
691699,22.8167,-80.1333
691700,22.8167,-80.15
691701,22.8167,-80.2333
691702,22.8167,-80.2667
691703,22.8167,-80.2833
691704,22.8167,-80.3
691705,22.8167,-80.3167
691706,22.8167,-80.5667
691707,22.8167,-80.6333
691708,22.8167,80.6833
691709,22.8167,-80.7
691710,22.8167,-80.75
691711,22.8167,-80.7667
691712,22.8167,-80.7833
691713,22.8167,-80.85
691714,22.8167,-80.9333
691715,22.8167,-80.9833
691716,22.8167,-81.0167
691717,22.8167,-81.1167
691718,22.8167,-81.1333
691719,22.8167,-81.2667
691720,22.8167,81.3167
691721,22.8167,-81.3667
691722,22.8167,-81.4333
691723,22.8167,-81.4833
691724,22.8167,-81.7167
691725,22.8167,-82.0333
691726,22.8167,-82.05
691727,22.8167,-82.0667
691728,22.8167,-82.1333
691729,22.8167,-82.15
691730,22.8167,-82.2667
691731,22.8167,-82.2833
691732,22.8167,-82.3667
691733,22.8167,-82.3833
691734,22.8167,-82.4333
691735,22.8167,-82.4833
691736,22.8167,-82.5
691737,22.8167,-82.5167
691738,22.8167,-82.5333
691739,22.8167,-82.55
691740,22.8167,-82.5667
691741,22.8167,-82.5833
691742,22.8167,-82.6
691743,22.8167,-82.6167
691744,22.8167,-82.6333
691745,22.8167,-82.65
691746,22.8167,-82.7167
691747,22.8167,-82.75
691748,22.8167,-82.7833
691749,22.8167,-82.8333
691750,22.8167,-82.9333
691751,22.8167,-83.05
691752,22.8167,-83.5333
691753,22.8167,-83.5833
691754,22.8167,-83.6125
691755,22.8167,83.65
691756,22.8167,83.9833
691757,22.8167,85.2
691758,22.8167,86.1
691759,22.8167,86.1667
691760,22.8167,86.2167
691761,22.8167,86.6167
691762,22.8167,87.25
691763,22.8167,87.6333
691764,22.8167,89.0
691765,22.8167,89.05
691766,22.8167,89.0833
691767,22.8167,89.15
691768,22.8167,89.3
691769,22.8167,89.3667
691770,22.8167,89.4
691771,22.8167,89.4333
691772,22.8167,89.6167
691773,22.8167,89.6667
691774,22.8167,89.8833
691775,22.8167,89.9333
691776,22.8167,90.05
691777,22.8167,90.1833
691778,22.8167,90.2
691779,22.8167,90.2167
691780,22.8167,90.2333
691781,22.8167,90.2667
691782,22.8167,90.2833
691783,22.8167,90.3
691784,22.8167,90.3333
691785,22.8167,90.35
691786,22.8167,90.4333
691787,22.8167,90.5
691788,22.8167,90.5167
691789,22.8167,90.5333
691790,22.8167,90.55
691791,22.8167,90.5833
691792,22.8167,90.6
691793,22.8167,90.6833
691794,22.8167,91.05
691795,22.8167,91.0667
691796,22.8167,91.0833
691797,22.8167,91.1
691798,22.8167,91.15
691799,22.8167,91.1667
691800,22.8167,91.1833
