node_id,x,y
726201,24.6333,68.1167
726202,24.6333,68.1667
726203,24.6333,68.2
726204,24.6333,68.35
726205,24.6333,69.0333
726206,24.6333,69.6667
726207,24.6333,69.8667
726208,24.6333,70.25
726209,24.6333,70.7
726210,24.6333,71.75
726211,24.6333,71.9167
726212,24.6333,72.2667
726213,24.6333,72.5167
726214,24.6333,72.65
726215,24.6333,73.2333
726216,24.6333,73.3833
726217,24.6333,74.0
726218,24.6333,-75.6667
726219,24.6333,-75.6833
726220,24.6333,-75.7
726221,24.6333,75.7167
726222,24.6333,76.1333
726223,24.6333,76.1667
726224,24.6333,-76.1667
726225,24.6333,76.7
726226,24.6333,77.2
726227,24.6333,77.4667
726228,24.6333,77.9667
726229,24.6333,79.5
726230,24.6333,79.85
726231,24.6333,84.2833
726232,24.6333,84.65
726233,24.6333,84.9333
726234,24.6333,85.0167
726235,24.6333,85.2333
726236,24.6333,85.8
726237,24.6333,86.6
726238,24.6333,86.6667
726239,24.6333,87.4667
726240,24.6333,87.85
726241,24.6333,88.0833
726242,24.6333,88.2
726243,24.6333,88.2333
726244,24.6333,88.2667
726245,24.6333,88.2833
726246,24.6333,88.3
726247,24.6333,88.3333
726248,24.6333,88.35
726249,24.6333,88.3667
726250,24.6333,88.4
726251,24.6333,88.4167
726252,24.6333,88.4333
726253,24.6333,88.45
726254,24.6333,88.4667
726255,24.6333,88.4833
726256,24.6333,88.5
726257,24.6333,88.5167
726258,24.6333,88.55
726259,24.6333,88.6667
726260,24.6333,88.7
726261,24.6333,88.75
726262,24.6333,88.7667
726263,24.6333,88.7833
726264,24.6333,88.8
726265,24.6333,88.8167
726266,24.6333,88.8333
726267,24.6333,88.85
726268,24.6333,88.8667
726269,24.6333,88.9
726270,24.6333,88.9333
726271,24.6333,88.95
726272,24.6333,89.1167
726273,24.6333,89.15
726274,24.6333,89.35
726275,24.6333,89.4167
726276,24.6333,89.4833
726277,24.6333,89.55
726278,24.6333,89.6833
726279,24.6333,89.9333
726280,24.6333,90.0
726281,24.6333,90.0167
726282,24.6333,90.0333
726283,24.6333,90.05
726284,24.6333,90.0667
726285,24.6333,90.1167
726286,24.6333,90.1833
726287,24.6333,90.2
726288,24.6333,90.2167
726289,24.6333,90.25
726290,24.6333,90.3
726291,24.6333,90.3333
726292,24.6333,90.45
726293,24.6333,90.4833
726294,24.6333,90.5167
726295,24.6333,90.5333
726296,24.6333,90.55
726297,24.6333,90.5667
726298,24.6333,90.5833
726299,24.6333,90.6
726300,24.6333,90.6167
726301,24.6333,90.6333
726302,24.6333,90.65
726303,24.6333,90.6667
726304,24.6333,90.6833
726305,24.6333,90.7
726306,24.6333,90.7167
726307,24.6333,90.7333
726308,24.6333,90.75
726309,24.6333,90.7667
726310,24.6333,90.7833
726311,24.6333,90.8
726312,24.6333,90.8167
726313,24.6333,90.8333
726314,24.6333,90.85
726315,24.6333,90.8667
726316,24.6333,90.8833
726317,24.6333,90.9
726318,24.6333,90.9333
726319,24.6333,90.95
726320,24.6333,90.9667
726321,24.6333,90.9833
726322,24.6333,91.0
726323,24.6333,91.2333
726324,24.6333,91.2667
726325,24.6333,91.6833
726326,24.6333,91.7833
726327,24.6333,92.1667
726328,24.6333,93.7667
726329,24.6333,94.0167
726330,24.6333,94.7167
726331,24.6333,95.1833
726332,24.6333,95.2667
726333,24.6333,95.6667
726334,24.6333,95.8833
726335,24.6333,95.9667
726336,24.6333,96.2167
726337,24.6333,96.4
726338,24.6333,97.0167
726339,24.6333,97.0833
726340,24.6333,97.1167
726341,24.6333,97.2
726342,24.6333,97.2333
726343,24.6333,97.4333
726344,24.6333,97.5167
726345,24.6333,97.5333
726346,24.6333,-97.7167
726347,24.6333,-97.7333
726348,24.6333,-98.0833
726349,24.6333,-98.1667
726350,24.6333,-98.1833
726351,24.6333,-98.4333
726352,24.6333,-98.5167
726353,24.6333,-98.55
726354,24.6333,98.7833
726355,24.6333,-98.8833
726356,24.6333,-98.9667
726357,24.6333,-99.0167
726358,24.6333,-99.2167
726359,24.6333,-99.2333
726360,24.6333,-99.35
726361,24.6333,-99.4333
726362,24.6333,99.7667
726363,24.6336,-107.1136
726364,24.6336,118.3928
726365,24.6342,120.7647
726366,24.6342,67.555
726367,24.6347,113.5147
726368,24.6347,-99.6164
726369,24.635,-107.0508
726370,24.6353,45.3875
726371,24.6356,-107.5075
726372,24.6356,118.0325
726373,24.6358,-106.9536
726374,24.6361,56.5261
726375,24.6364,-107.4856
726376,24.6364,46.7664
726377,24.6364,67.6106
726378,24.6367,-104.8258
726379,24.6367,67.895
726380,24.6369,43.5117
726381,24.6369,67.7506
726382,24.6372,67.5236
726383,24.6375,-106.7942
726384,24.6375,67.5892
726385,24.6381,67.7339
726386,24.6383,-106.4625
726387,24.6386,-107.2136
726388,24.6386,115.9861
726389,24.6386,116.2125
726390,24.6386,67.7986
726391,24.6392,67.8828
726392,24.6394,67.59
726393,24.6394,67.8039
726394,24.6403,-104.8358
726395,24.6403,114.2358
726396,24.6403,116.7681
726397,24.6403,67.6942
726398,24.6403,67.9156
726399,24.6406,67.5967
726400,24.6408,46.7728
