node_id,x,y
1138401,39.0333,48.75
1138402,39.0333,48.7667
1138403,39.0333,-5.2333
1138404,39.0333,-5.5
1138405,39.0333,56.05
1138406,39.0333,-5.8167
1138407,39.0333,-6.3333
1138408,39.0333,63.5
1138409,39.0333,63.5667
1138410,39.0333,63.6
1138411,39.0333,63.6667
1138412,39.0333,64.9667
1138413,39.0333,65.5
1138414,39.0333,65.5167
1138415,39.0333,66.1333
1138416,39.0333,66.3333
1138417,39.0333,66.55
1138418,39.0333,66.5719
1138419,39.0333,66.9167
1138420,39.0333,66.95
1138421,39.0333,67.0667
1138422,39.0333,67.1333
1138423,39.0333,67.1833
1138424,39.0333,67.2667
1138425,39.0333,67.3833
1138426,39.0333,70.3167
1138427,39.0333,-7.1333
1138428,39.0333,-7.25
1138429,39.0333,73.55
1138430,39.0333,-7.3667
1138431,39.0333,-7.55
1138432,39.0333,-75.7192
1138433,39.0333,-76.4447
1138434,39.0333,-77.0242
1138435,39.0333,-7.7167
1138436,39.0333,-7.7333
1138437,39.0333,-7.95
1138438,39.0333,-8.0333
1138439,39.0333,-8.0667
1138440,39.0333,-8.15
1138441,39.0333,-8.1667
1138442,39.0333,-82.0631
1138443,39.0333,-8.2167
1138444,39.0333,-8.2333
1138445,39.0333,-8.25
1138446,39.0333,-8.2833
1138447,39.0333,-8.4
1138448,39.0333,-8.45
1138449,39.0333,-8.4667
1138450,39.0333,8.5667
1138451,39.0333,8.7167
1138452,39.0333,88.0
1138453,39.0333,-8.85
1138454,39.0333,88.5667
1138455,39.0333,-8.8833
1138456,39.0333,-8.9333
1138457,39.0333,-8.95
1138458,39.0333,-9.0
1138459,39.0333,-9.0333
1138460,39.0333,-9.05
1138461,39.0333,-9.0667
1138462,39.0333,-9.1
1138463,39.0333,-9.1333
1138464,39.0333,-9.15
1138465,39.0333,-9.1667
1138466,39.0333,-9.1833
1138467,39.0333,-9.2
1138468,39.0333,-9.2167
1138469,39.0333,-9.2333
1138470,39.0333,-9.25
1138471,39.0333,-9.2667
1138472,39.0333,-9.2833
1138473,39.0333,-9.3
1138474,39.0333,-9.3167
1138475,39.0333,-9.3333
1138476,39.0333,-9.35
1138477,39.0333,-9.3667
1138478,39.0333,-9.4
1138479,39.0333,-9.4167
1138480,39.0333,99.4667
1138481,39.0336,-76.4247
1138482,39.0336,-76.4625
1138483,39.0336,-77.0047
1138484,39.0336,-77.0431
1138485,39.0339,-75.7869
1138486,39.0339,-80.44
1138487,39.0342,111.7689
1138488,39.0342,113.3894
1138489,39.0342,125.825
1138490,39.0342,126.1436
1138491,39.0342,126.1483
1138492,39.0342,48.6656
1138493,39.0342,-75.5111
1138494,39.0342,-76.5103
1138495,39.0342,-84.5056
1138496,39.0342,-89.1131
1138497,39.0342,-91.4389
1138498,39.0344,-120.1231
1138499,39.0344,126.2406
1138500,39.0344,126.9644
1138501,39.0344,-74.9372
1138502,39.0344,-75.8744
1138503,39.0344,-76.4475
1138504,39.0344,-84.3328
1138505,39.0344,-84.3903
1138506,39.0344,-85.5128
1138507,39.0344,-98.4778
1138508,39.0347,117.5425
1138509,39.0347,126.8933
1138510,39.0347,44.6008
1138511,39.0347,-75.5833
1138512,39.0347,-76.9078
1138513,39.0347,-77.0367
1138514,39.0347,-77.2403
1138515,39.0347,-77.9769
1138516,39.0347,-87.1658
1138517,39.0347,-94.5072
1138518,39.035,126.1864
1138519,39.035,46.7292
1138520,39.035,-77.7908
1138521,39.035,-91.0119
1138522,39.035,-94.6083
1138523,39.0353,125.9022
1138524,39.0353,126.2181
1138525,39.0353,127.0997
1138526,39.0353,-76.4878
1138527,39.0353,-76.5003
1138528,39.0356,-100.1175
1138529,39.0356,-104.2967
1138530,39.0356,121.3764
1138531,39.0356,121.7892
1138532,39.0356,126.0667
1138533,39.0356,-76.9453
1138534,39.0356,-77.0047
1138535,39.0356,-77.0769
1138536,39.0356,-84.5692
1138537,39.0356,-91.1833
1138538,39.0358,113.9236
1138539,39.0358,-121.9611
1138540,39.0358,126.0192
1138541,39.0358,-76.9353
1138542,39.0361,127.425
1138543,39.0361,-76.4111
1138544,39.0361,-76.4114
1138545,39.0361,-76.4933
1138546,39.0361,-76.5219
1138547,39.0361,-76.5781
1138548,39.0361,-85.8828
1138549,39.0361,-89.2794
1138550,39.0364,-119.9472
1138551,39.0364,125.3117
1138552,39.0364,126.5756
1138553,39.0364,26.4444
1138554,39.0364,-76.6022
1138555,39.0364,-77.1939
1138556,39.0364,-81.1764
1138557,39.0367,-94.9211
1138558,39.0369,126.8889
1138559,39.0369,-77.1031
1138560,39.0372,111.3483
1138561,39.0372,127.7286
1138562,39.0372,32.2569
1138563,39.0372,48.2222
1138564,39.0372,-77.1083
1138565,39.0372,-82.2186
1138566,39.0375,-119.1817
1138567,39.0375,-120.9714
1138568,39.0375,-76.4947
1138569,39.0375,-77.3756
1138570,39.0375,-94.6319
1138571,39.0378,46.7739
1138572,39.0378,47.3614
1138573,39.0378,-77.0053
1138574,39.0378,-77.8389
1138575,39.0378,-94.9458
1138576,39.0381,-77.0475
1138577,39.0381,-77.0933
1138578,39.0383,127.4675
1138579,39.0383,127.5856
1138580,39.0383,-75.5094
1138581,39.0383,-76.4742
1138582,39.0383,-76.5042
1138583,39.0383,-76.925
1138584,39.0383,-80.4675
1138585,39.0383,-83.7486
1138586,39.0383,-94.8078
1138587,39.0386,121.565
1138588,39.0386,126.1086
1138589,39.0386,-75.5542
1138590,39.0386,-76.5736
1138591,39.0386,-77.9969
1138592,39.0386,-84.5286
1138593,39.0389,117.2519
1138594,39.0389,122.7333
1138595,39.0389,125.9217
1138596,39.0389,126.2764
1138597,39.0389,126.3119
1138598,39.0389,48.3014
1138599,39.0389,-74.8572
1138600,39.0389,-75.5539
