node_id,x,y
1347201,44.1311,22.8456
1347202,44.1311,-88.4706
1347203,44.1311,-90.4997
1347204,44.1314,16.9822
1347205,44.1317,17.4331
1347206,44.1317,17.5428
1347207,44.1317,17.8253
1347208,44.1317,17.8942
1347209,44.1317,19.0317
1347210,44.1317,19.7822
1347211,44.1317,19.8058
1347212,44.1317,-70.4936
1347213,44.1319,18.0919
1347214,44.1319,18.1792
1347215,44.1319,18.405
1347216,44.1319,19.5058
1347217,44.1319,89.6892
1347218,44.1319,-91.7186
1347219,44.1322,15.4106
1347220,44.1322,16.7914
1347221,44.1322,17.38
1347222,44.1322,17.4153
1347223,44.1322,17.6606
1347224,44.1322,18.6453
1347225,44.1322,19.1669
1347226,44.1322,19.1872
1347227,44.1322,19.6325
1347228,44.1322,-69.2008
1347229,44.1322,-91.5519
1347230,44.1325,17.9086
1347231,44.1325,19.5128
1347232,44.1325,47.2639
1347233,44.1328,-115.5772
1347234,44.1328,15.9778
1347235,44.1328,17.6458
1347236,44.1328,17.8519
1347237,44.1328,17.9467
1347238,44.1328,18.6311
1347239,44.1328,19.2494
1347240,44.1328,-71.9519
1347241,44.1331,15.21
1347242,44.1331,15.8936
1347243,44.1331,17.1808
1347244,44.1331,17.9622
1347245,44.1331,18.0728
1347246,44.1331,39.2997
1347247,44.1331,42.2667
1347248,44.1331,42.8667
1347249,44.1331,44.6678
1347250,44.1331,-69.9656
1347251,44.1331,-72.9828
1347252,44.1331,-88.6189
1347253,44.1333,0.1
1347254,44.1333,0.35
1347255,44.1333,0.4333
1347256,44.1333,0.45
1347257,44.1333,-0.5
1347258,44.1333,0.5833
1347259,44.1333,0.6667
1347260,44.1333,0.7833
1347261,44.1333,0.9833
1347262,44.1333,10.0167
1347263,44.1333,10.15
1347264,44.1333,10.35
1347265,44.1333,10.4167
1347266,44.1333,10.6667
1347267,44.1333,10.8667
1347268,44.1333,10.9833
1347269,44.1333,11.0333
1347270,44.1333,11.0667
1347271,44.1333,11.0833
1347272,44.1333,11.15
1347273,44.1333,11.2
1347274,44.1333,11.3333
1347275,44.1333,11.45
1347276,44.1333,-1.15
1347277,44.1333,11.5
1347278,44.1333,11.6167
1347279,44.1333,-1.2167
1347280,44.1333,123.8
1347281,44.1333,12.3975
1347282,44.1333,1.25
1347283,44.1333,125.9
1347284,44.1333,126.7
1347285,44.1333,127.5381
1347286,44.1333,133.1667
1347287,44.1333,133.2167
1347288,44.1333,142.15
1347289,44.1333,142.4833
1347290,44.1333,143.35
1347291,44.1333,145.2667
1347292,44.1333,15.7553
1347293,44.1333,16.1667
1347294,44.1333,16.8258
1347295,44.1333,1.7167
1347296,44.1333,17.4553
1347297,44.1333,17.495
1347298,44.1333,1.8167
1347299,44.1333,19.1833
1347300,44.1333,1.9667
1347301,44.1333,20.45
1347302,44.1333,20.5167
1347303,44.1333,20.8667
1347304,44.1333,2.1667
1347305,44.1333,2.2833
1347306,44.1333,23.3167
1347307,44.1333,23.4833
1347308,44.1333,23.5
1347309,44.1333,2.3667
1347310,44.1333,23.8
1347311,44.1333,2.3833
1347312,44.1333,23.8833
1347313,44.1333,23.9
1347314,44.1333,24.0167
1347315,44.1333,24.1667
1347316,44.1333,24.2167
1347317,44.1333,24.25
1347318,44.1333,2.4333
1347319,44.1333,24.4667
1347320,44.1333,24.5333
1347321,44.1333,24.7833
1347322,44.1333,24.9167
1347323,44.1333,2.5
1347324,44.1333,25.0167
1347325,44.1333,25.05
1347326,44.1333,25.0667
1347327,44.1333,25.1667
1347328,44.1333,25.2167
1347329,44.1333,25.3167
1347330,44.1333,25.5833
1347331,44.1333,25.8333
1347332,44.1333,25.85
1347333,44.1333,26.05
1347334,44.1333,26.1333
1347335,44.1333,26.3
1347336,44.1333,26.35
1347337,44.1333,26.4667
1347338,44.1333,26.75
1347339,44.1333,26.7667
1347340,44.1333,26.8
1347341,44.1333,2.6833
1347342,44.1333,27.0333
1347343,44.1333,2.75
1347344,44.1333,27.5333
1347345,44.1333,27.6333
1347346,44.1333,27.8
1347347,44.1333,2.8167
1347348,44.1333,2.85
1347349,44.1333,2.9333
1347350,44.1333,2.95
1347351,44.1333,3.1
1347352,44.1333,3.3833
1347353,44.1333,3.9167
1347354,44.1333,4.0833
1347355,44.1333,4.1333
1347356,44.1333,4.1667
1347357,44.1333,4.25
1347358,44.1333,4.35
1347359,44.1333,44.4667
1347360,44.1333,45.0167
1347361,44.1333,45.815
1347362,44.1333,4.6667
1347363,44.1333,4.8
1347364,44.1333,4.9833
1347365,44.1333,5.0667
1347366,44.1333,5.1
1347367,44.1333,5.3833
1347368,44.1333,5.4167
1347369,44.1333,5.4833
1347370,44.1333,5.5333
1347371,44.1333,5.5833
1347372,44.1333,5.95
1347373,44.1333,5.9667
1347374,44.1333,6.1333
1347375,44.1333,6.2833
1347376,44.1333,6.35
1347377,44.1333,6.3667
1347378,44.1333,-64.65
1347379,44.1333,6.5167
1347380,44.1333,6.5833
1347381,44.1333,6.6
1347382,44.1333,66.7
1347383,44.1333,66.75
1347384,44.1333,6.7667
1347385,44.1333,68.05
1347386,44.1333,6.8333
1347387,44.1333,6.9
1347388,44.1333,7.0167
1347389,44.1333,-70.8231
1347390,44.1333,-73.0794
1347391,44.1333,-78.1833
1347392,44.1333,-78.6667
1347393,44.1333,7.8667
1347394,44.1333,8.0833
1347395,44.1333,8.1
1347396,44.1333,-81.15
1347397,44.1333,8.2167
1347398,44.1333,8.25
1347399,44.1333,9.6833
1347400,44.1333,9.7
