node_id,x,y
1696001,53.1867,31.8283
1696002,53.1867,34.2017
1696003,53.1867,38.4194
1696004,53.1867,38.5908
1696005,53.1867,-6.2156
1696006,53.1867,-6.6361
1696007,53.1869,31.5947
1696008,53.1869,40.7575
1696009,53.1869,40.9736
1696010,53.1872,35.3681
1696011,53.1872,38.6292
1696012,53.1872,43.4575
1696013,53.1872,43.9106
1696014,53.1872,49.6842
1696015,53.1875,102.5128
1696016,53.1875,31.0736
1696017,53.1875,37.6044
1696018,53.1875,41.0614
1696019,53.1875,-7.2789
1696020,53.1875,-8.15
1696021,53.1878,31.2867
1696022,53.1878,38.3425
1696023,53.1878,-7.625
1696024,53.1881,33.4964
1696025,53.1881,36.2456
1696026,53.1881,37.3503
1696027,53.1881,-8.0494
1696028,53.1881,-8.195
1696029,53.1881,-8.8469
1696030,53.1881,91.9767
1696031,53.1883,30.4778
1696032,53.1883,38.3589
1696033,53.1883,41.6292
1696034,53.1886,40.7158
1696035,53.1886,-7.9867
1696036,53.1886,-8.0408
1696037,53.1889,36.8467
1696038,53.1889,43.6694
1696039,53.1892,31.7425
1696040,53.1892,-6.4614
1696041,53.1892,-8.3722
1696042,53.1894,39.1206
1696043,53.1894,46.3208
1696044,53.1894,-7.8414
1696045,53.1897,36.3331
1696046,53.1897,-8.2656
1696047,53.19,34.1514
1696048,53.19,-6.2458
1696049,53.19,-6.2875
1696050,53.1903,32.2858
1696051,53.1903,35.9314
1696052,53.1903,37.5028
1696053,53.1906,33.2197
1696054,53.1906,35.8028
1696055,53.1906,65.6569
1696056,53.1906,67.8553
1696057,53.1906,-7.7753
1696058,53.1908,30.8286
1696059,53.1908,31.8322
1696060,53.1908,36.5708
1696061,53.1908,37.0575
1696062,53.1908,-7.5872
1696063,53.1908,-7.7144
1696064,53.1911,-8.4781
1696065,53.1914,102.0492
1696066,53.1914,41.5892
1696067,53.1914,-7.2778
1696068,53.1917,43.7603
1696069,53.1919,33.4317
1696070,53.1919,35.8797
1696071,53.1919,-6.1317
1696072,53.1919,-8.1208
1696073,53.1922,30.4406
1696074,53.1922,31.4969
1696075,53.1922,31.7033
1696076,53.1922,35.3467
1696077,53.1922,75.6511
1696078,53.1925,37.9033
1696079,53.1925,39.6419
1696080,53.1925,42.0481
1696081,53.1925,-6.1692
1696082,53.1925,-7.3786
1696083,53.1928,32.7453
1696084,53.1928,33.5347
1696085,53.1928,35.2392
1696086,53.1928,39.0931
1696087,53.1928,67.8903
1696088,53.1928,-7.3517
1696089,53.1928,-8.1647
1696090,53.1931,31.4408
1696091,53.1931,-7.9019
1696092,53.1933,38.5469
1696093,53.1933,-6.9053
1696094,53.1933,90.7808
1696095,53.1936,30.1333
1696096,53.1936,32.7842
1696097,53.1936,33.1436
1696098,53.1936,35.6306
1696099,53.1936,47.1558
1696100,53.1939,103.1011
1696101,53.1939,107.3397
1696102,53.1939,30.8636
1696103,53.1939,31.1236
1696104,53.1939,40.8183
1696105,53.1942,48.4181
1696106,53.1942,88.5181
1696107,53.1944,34.1772
1696108,53.1944,-7.1653
1696109,53.1944,91.2925
1696110,53.1947,36.2631
1696111,53.1947,-6.3061
1696112,53.1947,-7.7472
1696113,53.195,36.9522
1696114,53.195,40.7836
1696115,53.1953,33.7119
1696116,53.1953,35.4681
1696117,53.1953,35.8417
1696118,53.1953,46.9742
1696119,53.1953,-7.8819
1696120,53.1956,24.0208
1696121,53.1956,30.6844
1696122,53.1956,31.8564
1696123,53.1956,37.8169
1696124,53.1956,39.1575
1696125,53.1956,-7.4433
1696126,53.1958,34.7947
1696127,53.1958,36.71
1696128,53.1958,40.3456
1696129,53.1958,45.0
1696130,53.1958,-8.3936
1696131,53.1961,103.0447
1696132,53.1961,30.5553
1696133,53.1961,35.5544
1696134,53.1961,37.7489
1696135,53.1964,33.8144
1696136,53.1964,35.6458
1696137,53.1964,37.3664
1696138,53.1967,31.3519
1696139,53.1967,32.2494
1696140,53.1967,36.0969
1696141,53.1967,-6.1786
1696142,53.1967,69.2222
1696143,53.1969,38.3181
1696144,53.1969,-8.5669
1696145,53.1969,-8.9269
1696146,53.1972,36.0708
1696147,53.1972,37.1414
1696148,53.1975,105.2314
1696149,53.1975,105.4258
1696150,53.1975,31.1911
1696151,53.1975,33.2972
1696152,53.1975,-6.9531
1696153,53.1975,-8.1325
1696154,53.1978,30.9919
1696155,53.1978,37.7175
1696156,53.1981,30.4483
1696157,53.1981,35.8614
1696158,53.1981,37.555
1696159,53.1981,66.7694
1696160,53.1981,-8.2322
1696161,53.1981,91.8011
1696162,53.1983,103.5267
1696163,53.1983,32.8328
1696164,53.1983,34.2136
1696165,53.1983,42.8978
1696166,53.1983,-7.0033
1696167,53.1983,-8.3
1696168,53.1986,36.6142
1696169,53.1986,67.0367
1696170,53.1989,36.3792
1696171,53.1989,38.9533
1696172,53.1992,36.5431
1696173,53.1992,38.6
1696174,53.1992,39.7797
