node_id,x,y
1405801,45.7333,7.75
1405802,45.7333,79.6833
1405803,45.7333,80.2667
1405804,45.7333,-81.8
1405805,45.7333,8.3167
1405806,45.7333,8.4167
1405807,45.7333,8.45
1405808,45.7333,8.6333
1405809,45.7333,8.75
1405810,45.7333,8.8
1405811,45.7333,8.8167
1405812,45.7333,8.8333
1405813,45.7333,8.9
1405814,45.7333,8.9833
1405815,45.7333,9.0667
1405816,45.7333,9.1333
1405817,45.7333,9.1833
1405818,45.7333,9.2333
1405819,45.7333,9.3167
1405820,45.7333,9.3667
1405821,45.7333,9.4
1405822,45.7333,9.45
1405823,45.7333,9.4833
1405824,45.7333,9.5167
1405825,45.7333,9.5667
1405826,45.7333,9.6167
1405827,45.7333,9.7167
1405828,45.7333,9.7333
1405829,45.7336,17.6156
1405830,45.7336,42.2039
1405831,45.7336,-87.2025
1405832,45.7339,18.4156
1405833,45.7339,19.4983
1405834,45.7342,19.8197
1405835,45.7342,40.9544
1405836,45.7344,-111.0658
1405837,45.7344,19.1714
1405838,45.7344,-93.7103
1405839,45.7347,14.0153
1405840,45.7347,19.2753
1405841,45.735,12.6808
1405842,45.735,-93.3064
1405843,45.7353,12.4283
1405844,45.7353,14.1739
1405845,45.7353,-93.9489
1405846,45.7356,12.92
1405847,45.7356,16.9239
1405848,45.7356,17.7519
1405849,45.7358,-121.5261
1405850,45.7358,20.9436
1405851,45.7358,39.3939
1405852,45.7358,39.6369
1405853,45.7361,16.2331
1405854,45.7361,19.0097
1405855,45.7361,-68.5872
1405856,45.7361,-84.6411
1405857,45.7364,16.0311
1405858,45.7364,45.52
1405859,45.7364,80.6183
1405860,45.7367,-111.0611
1405861,45.7367,12.3133
1405862,45.7367,12.85
1405863,45.7367,13.7483
1405864,45.7369,14.1422
1405865,45.7372,17.1408
1405866,45.7372,-96.6911
1405867,45.7375,14.0733
1405868,45.7375,18.7989
1405869,45.7375,-86.605
1405870,45.7375,-92.6828
1405871,45.7375,-94.9522
1405872,45.7378,12.0653
1405873,45.7378,13.8831
1405874,45.7378,18.4647
1405875,45.7381,-115.3886
1405876,45.7381,-122.4858
1405877,45.7381,-122.7314
1405878,45.7381,15.7972
1405879,45.7381,18.4883
1405880,45.7381,62.8619
1405881,45.7381,-87.6667
1405882,45.7381,-97.9208
1405883,45.7383,-110.2264
1405884,45.7383,12.2336
1405885,45.7383,12.5475
1405886,45.7383,16.8303
1405887,45.7383,39.5136
1405888,45.7386,13.9297
1405889,45.7386,-87.1733
1405890,45.7386,-88.7053
1405891,45.7389,18.2461
1405892,45.7389,42.0544
1405893,45.7389,42.62
1405894,45.7392,39.7083
1405895,45.7392,42.9453
1405896,45.7394,-122.7542
1405897,45.7394,12.3694
1405898,45.7394,-91.9253
1405899,45.7397,14.7289
1405900,45.7397,19.1728
1405901,45.74,12.4756
1405902,45.74,15.3892
1405903,45.74,43.0217
1405904,45.74,44.4853
1405905,45.74,-92.7953
1405906,45.7406,16.4242
1405907,45.7406,47.4397
1405908,45.7408,12.5147
1405909,45.7408,134.4853
1405910,45.7411,15.0417
1405911,45.7411,17.6869
1405912,45.7411,21.8492
1405913,45.7414,13.0886
1405914,45.7419,-108.7089
1405915,45.7419,15.9075
1405916,45.7422,-118.2308
1405917,45.7422,12.1847
1405918,45.7422,14.1919
1405919,45.7422,16.5739
1405920,45.7422,17.4864
1405921,45.7422,-91.475
1405922,45.7425,-119.1944
1405923,45.7431,-120.2147
1405924,45.7431,-122.8783
1405925,45.7431,40.2247
1405926,45.7433,14.8239
1405927,45.7436,-115.3894
1405928,45.7436,13.6683
1405929,45.7436,13.8375
1405930,45.7436,19.8089
1405931,45.7439,13.8656
1405932,45.7439,14.5236
1405933,45.7439,16.6592
1405934,45.7439,19.8142
1405935,45.7442,-111.2444
1405936,45.7442,-111.8164
1405937,45.7442,17.8547
1405938,45.7444,12.0828
1405939,45.7444,-123.8667
1405940,45.7444,-88.4242
1405941,45.7447,-93.0681
1405942,45.745,14.1142
1405943,45.745,39.0239
1405944,45.745,42.1631
1405945,45.7453,12.3256
1405946,45.7453,13.8944
1405947,45.7453,-87.0644
1405948,45.7458,-91.7236
1405949,45.7461,-117.5558
1405950,45.7461,-122.8394
1405951,45.7461,37.8278
1405952,45.7461,-84.8289
1405953,45.7464,13.0178
1405954,45.7467,16.6228
1405955,45.7467,-94.3686
1405956,45.7469,16.9628
1405957,45.7469,19.2078
1405958,45.7469,20.7892
1405959,45.7472,-107.8714
1405960,45.7475,12.7714
1405961,45.7475,-92.2569
1405962,45.7478,12.2011
1405963,45.7478,15.675
1405964,45.7478,17.7275
1405965,45.7481,-118.7444
1405966,45.7481,13.7278
1405967,45.7489,43.9361
1405968,45.7492,13.6706
1405969,45.7494,-123.6483
1405970,45.7494,21.2272
1405971,45.75,0.0
1405972,45.75,0.0333
1405973,45.75,-0.0833
1405974,45.75,-0.1167
1405975,45.75,-0.2333
1405976,45.75,0.35
1405977,45.75,-0.35
1405978,45.75,0.3667
1405979,45.75,0.45
1405980,45.75,0.4833
1405981,45.75,0.5167
1405982,45.75,0.5333
1405983,45.75,0.5833
1405984,45.75,-0.6333
1405985,45.75,0.65
1405986,45.75,0.7
1405987,45.75,0.7333
1405988,45.75,0.8
1405989,45.75,-0.8167
1405990,45.75,-0.8833
1405991,45.75,0.9167
1405992,45.75,0.9333
1405993,45.75,0.9667
1405994,45.75,-0.9833
1405995,45.75,10.2333
1405996,45.75,1.0333
1405997,45.75,10.5333
1405998,45.75,106.2667
1405999,45.75,106.3
1406000,45.75,10.75
