node_id,x,y
1764601,55.2167,51.7833
1764602,55.2167,52.0167
1764603,55.2167,53.0833
1764604,55.2167,54.0833
1764605,55.2167,54.2
1764606,55.2167,54.3833
1764607,55.2167,54.5833
1764608,55.2167,54.7667
1764609,55.2167,54.8333
1764610,55.2167,54.8833
1764611,55.2167,54.9667
1764612,55.2167,55.05
1764613,55.2167,55.3333
1764614,55.2167,55.55
1764615,55.2167,55.9667
1764616,55.2167,56.2
1764617,55.2167,56.45
1764618,55.2167,56.75
1764619,55.2167,56.9833
1764620,55.2167,57.0333
1764621,55.2167,57.45
1764622,55.2167,57.8333
1764623,55.2167,58.9167
1764624,55.2167,60.4
1764625,55.2167,60.6667
1764626,55.2167,60.8667
1764627,55.2167,60.9667
1764628,55.2167,61.2833
1764629,55.2167,61.5667
1764630,55.2167,61.9
1764631,55.2167,-6.2333
1764632,55.2167,62.55
1764633,55.2167,62.95
1764634,55.2167,63.05
1764635,55.2167,63.8667
1764636,55.2167,64.0
1764637,55.2167,-6.4667
1764638,55.2167,65.5333
1764639,55.2167,-6.65
1764640,55.2167,67.1833
1764641,55.2167,69.1167
1764642,55.2167,-6.9333
1764643,55.2167,71.3833
1764644,55.2167,71.6167
1764645,55.2167,71.7
1764646,55.2167,72.2667
1764647,55.2167,72.5167
1764648,55.2167,72.7167
1764649,55.2167,72.9333
1764650,55.2167,73.0667
1764651,55.2167,73.25
1764652,55.2167,73.8333
1764653,55.2167,74.0167
1764654,55.2167,74.1333
1764655,55.2167,75.1333
1764656,55.2167,75.9667
1764657,55.2167,77.0167
1764658,55.2167,77.65
1764659,55.2167,78.3333
1764660,55.2167,79.9833
1764661,55.2167,81.2
1764662,55.2167,81.8333
1764663,55.2167,82.5667
1764664,55.2167,82.8833
1764665,55.2167,83.2167
1764666,55.2167,83.35
1764667,55.2167,83.4167
1764668,55.2167,83.5333
1764669,55.2167,84.0833
1764670,55.2167,84.9
1764671,55.2167,8.6833
1764672,55.2167,87.6667
1764673,55.2167,8.7833
1764674,55.2167,87.9333
1764675,55.2167,8.8167
1764676,55.2167,88.2833
1764677,55.2167,8.8333
1764678,55.2167,8.85
1764679,55.2167,8.8833
1764680,55.2167,8.9833
1764681,55.2167,9.05
1764682,55.2167,92.1667
1764683,55.2167,9.2833
1764684,55.2167,9.4333
1764685,55.2167,9.6167
1764686,55.2167,99.3667
1764687,55.2167,9.9833
1764688,55.2169,23.6197
1764689,55.2169,30.5194
1764690,55.2169,35.1783
1764691,55.2169,35.475
1764692,55.2169,49.0556
1764693,55.2169,56.4508
1764694,55.2169,68.3378
1764695,55.2172,33.8483
1764696,55.2172,83.8386
1764697,55.2175,46.8825
1764698,55.2175,48.37
1764699,55.2175,53.5872
1764700,55.2175,90.5286
1764701,55.2178,37.2494
1764702,55.2178,47.9633
1764703,55.2178,56.1389
1764704,55.2178,90.3539
1764705,55.2181,49.9317
1764706,55.2183,47.6286
1764707,55.2189,33.0775
1764708,55.2189,52.595
1764709,55.2192,33.6144
1764710,55.2194,23.5153
1764711,55.2194,31.8933
1764712,55.2194,34.0664
1764713,55.2194,46.5036
1764714,55.2197,34.2094
1764715,55.2197,47.8017
1764716,55.2197,50.5114
1764717,55.22,31.3331
1764718,55.22,35.7572
1764719,55.22,35.8661
1764720,55.22,35.9075
1764721,55.22,52.3394
1764722,55.2203,34.6125
1764723,55.2203,36.4036
1764724,55.2203,63.2817
1764725,55.2206,36.7511
1764726,55.2206,53.7536
1764727,55.2206,69.0861
1764728,55.2208,32.0069
1764729,55.2208,32.7408
1764730,55.2208,33.4942
1764731,55.2208,34.5356
1764732,55.2208,36.2047
1764733,55.2208,80.5903
1764734,55.2214,47.7533
1764735,55.2214,52.4444
1764736,55.2217,34.7906
1764737,55.2217,37.8383
1764738,55.2219,32.1694
1764739,55.2219,47.3239
1764740,55.2219,48.9717
1764741,55.2219,56.3786
1764742,55.2219,69.1203
1764743,55.2222,36.6481
1764744,55.2225,32.4525
1764745,55.2225,34.0486
1764746,55.2225,37.9194
1764747,55.2228,30.8567
1764748,55.2231,23.8328
1764749,55.2231,34.465
1764750,55.2231,37.3536
1764751,55.2233,35.9492
1764752,55.2233,-7.2744
1764753,55.2236,30.9542
1764754,55.2236,32.8967
1764755,55.2236,37.5058
1764756,55.2236,53.1531
1764757,55.2236,-7.6231
1764758,55.2239,23.6494
1764759,55.2239,33.3206
1764760,55.2239,48.8
1764761,55.2239,-7.1486
1764762,55.2239,-7.6997
1764763,55.2242,31.1739
1764764,55.2242,46.0358
1764765,55.2242,58.6058
1764766,55.2244,35.4603
1764767,55.2244,45.8906
1764768,55.2244,58.8161
1764769,55.225,32.145
1764770,55.225,48.5839
1764771,55.225,84.9942
1764772,55.2253,34.9047
1764773,55.2253,76.2122
1764774,55.2256,35.0419
1764775,55.2256,68.1367
1764776,55.2258,23.5919
1764777,55.2258,23.8622
1764778,55.2258,59.4972
1764779,55.2258,-7.8514
1764780,55.2258,91.27
1764781,55.2261,35.6064
1764782,55.2264,100.6789
1764783,55.2264,34.7686
1764784,55.2264,36.0889
1764785,55.2264,37.6239
1764786,55.2264,42.1039
1764787,55.2267,34.3678
1764788,55.2267,47.7475
1764789,55.2269,46.4267
1764790,55.2269,84.5106
1764791,55.2269,91.9592
1764792,55.2272,34.1108
1764793,55.2272,37.0889
1764794,55.2272,37.4722
1764795,55.2275,30.6167
1764796,55.2275,32.4303
1764797,55.2275,49.8208
1764798,55.2275,67.6644
1764799,55.2278,92.3378
1764800,55.2281,34.7336
