node_id,x,y
837001,30.9,29.7833
837002,30.9,30.0167
837003,30.9,30.2167
837004,30.9,30.25
837005,30.9,30.2667
837006,30.9,-3.0333
837007,30.9,30.4833
837008,30.9,30.6833
837009,30.9,31.0167
837010,30.9,31.2667
837011,30.9,31.2833
837012,30.9,31.3
837013,30.9,31.3158
837014,30.9,32.0
837015,30.9,32.3833
837016,30.9,34.55
837017,30.9,-3.9833
837018,30.9,46.4667
837019,30.9,46.5833
837020,30.9,46.8
837021,30.9,46.9333
837022,30.9,47.0
837023,30.9,48.3667
837024,30.9,49.35
837025,30.9,49.3833
837026,30.9,49.4
837027,30.9,49.4667
837028,30.9,49.5833
837029,30.9,49.6333
837030,30.9,49.8333
837031,30.9,50.1167
837032,30.9,50.3333
837033,30.9,50.35
837034,30.9,50.45
837035,30.9,50.4833
837036,30.9,50.55
837037,30.9,50.5667
837038,30.9,50.5833
837039,30.9,50.6
837040,30.9,50.7
837041,30.9,51.05
837042,30.9,51.25
837043,30.9,51.3167
837044,30.9,-5.2833
837045,30.9,53.3333
837046,30.9,55.2667
837047,30.9,55.2833
837048,30.9,55.6333
837049,30.9,55.7167
837050,30.9,55.7333
837051,30.9,56.7
837052,30.9,56.8
837053,30.9,57.0
837054,30.9,57.0833
837055,30.9,60.6
837056,30.9,61.3
837057,30.9,61.3333
837058,30.9,61.35
837059,30.9,61.3667
837060,30.9,61.4
837061,30.9,61.4167
837062,30.9,61.4333
837063,30.9,61.45
837064,30.9,61.5
837065,30.9,61.5333
837066,30.9,61.55
837067,30.9,61.5667
837068,30.9,61.5833
837069,30.9,61.6
837070,30.9,61.6167
837071,30.9,61.6333
837072,30.9,61.65
837073,30.9,61.6667
837074,30.9,61.6822
837075,30.9,61.6833
837076,30.9,61.7
837077,30.9,61.7167
837078,30.9,61.7333
837079,30.9,61.7667
837080,30.9,61.7833
837081,30.9,64.1167
837082,30.9,64.1333
837083,30.9,64.15
837084,30.9,66.3167
837085,30.9,-6.8667
837086,30.9,-6.8833
837087,30.9,68.95
837088,30.9,-6.9
837089,30.9,-6.9167
837090,30.9,69.7167
837091,30.9,70.1167
837092,30.9,71.5
837093,30.9,71.5056
837094,30.9,71.6167
837095,30.9,71.7083
837096,30.9,71.7667
837097,30.9,71.9361
837098,30.9,72.0333
837099,30.9,72.0667
837100,30.9,-7.2333
837101,30.9,72.5
837102,30.9,72.55
837103,30.9,72.5833
837104,30.9,72.6
837105,30.9,72.6333
837106,30.9,72.6833
837107,30.9,72.7
837108,30.9,72.75
837109,30.9,72.8
837110,30.9,72.9
837111,30.9,72.9333
837112,30.9,73.1167
837113,30.9,73.2167
837114,30.9,73.2667
837115,30.9,73.8667
837116,30.9,73.9833
837117,30.9,74.0167
837118,30.9,74.0667
837119,30.9,74.1333
837120,30.9,74.2333
837121,30.9,74.2833
837122,30.9,75.0833
837123,30.9,75.2333
837124,30.9,75.85
837125,30.9,77.8333
837126,30.9,-7.8
837127,30.9,-7.8833
837128,30.9,-7.9167
837129,30.9,-8.0
837130,30.9,-8.0833
837131,30.9,-8.1
837132,30.9,-8.1167
837133,30.9,-8.15
837134,30.9,-8.1833
837135,30.9,83.6
837136,30.9,84.7667
837137,30.9,-8.4833
837138,30.9,-8.5
837139,30.9,87.6667
837140,30.9,-8.8333
837141,30.9,-8.9
837142,30.9,-8.9333
837143,30.9,-8.9667
837144,30.9,-9.0
837145,30.9,90.1667
837146,30.9,-9.05
837147,30.9,-9.1
837148,30.9,-9.25
837149,30.9,93.3833
837150,30.9,-9.35
837151,30.9,-9.3833
837152,30.9,94.8333
837153,30.9,-9.55
837154,30.9,95.7833
837155,30.9,97.3
837156,30.9,-9.8167
837157,30.9,99.6333
837158,30.9003,30.6556
837159,30.9003,31.6464
837160,30.9003,50.2872
837161,30.9003,-9.6136
837162,30.9006,116.9839
837163,30.9006,46.6558
837164,30.9006,73.3306
837165,30.9008,31.6794
837166,30.9008,49.8186
837167,30.9008,55.1994
837168,30.9008,61.6361
837169,30.9008,61.8369
837170,30.9008,73.4725
837171,30.9011,121.6142
837172,30.9011,30.5931
837173,30.9011,46.5725
837174,30.9011,73.4119
837175,30.9011,-9.8053
837176,30.9014,121.5583
837177,30.9014,30.5394
837178,30.9014,30.7358
837179,30.9014,71.9083
837180,30.9014,-98.9447
837181,30.9014,-99.915
837182,30.9017,-111.0736
837183,30.9017,121.0586
837184,30.9017,121.8817
837185,30.9017,29.8311
837186,30.9017,31.505
837187,30.9017,46.6536
837188,30.9017,67.6606
837189,30.9017,-97.0683
837190,30.9019,-110.6111
837191,30.9019,-111.4469
837192,30.9019,31.4789
837193,30.9019,55.2986
837194,30.9019,56.955
837195,30.9019,-9.7942
837196,30.9022,30.6414
837197,30.9022,30.8894
837198,30.9022,50.0967
837199,30.9022,67.4458
837200,30.9025,30.7731
